portal,data_publicacao,titulo,url,crime_violento,arquivo_origem,data_coleta,categoria,tipo_principal,tipo_detalhado,gravidade,genero_vitima,idade_vitima,faixa_etaria
emtempo,2025-10-16,Dupla é presa por tentativa de homicídio e tráfico no interior do AM,https://emtempo.com.br/430118/policia/dupla-e-presa-por-tentativa-de-homicidio-e-trafico-no-interior-do-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-10-24,Dupla é presa por tentativa de homicídio em Itacoatiara após perseguir a vítima,https://www.acritica.com/policia/dupla-e-presa-por-tentativa-de-homicidio-em-itacoatiara-apos-perseguir-a-vitima-1.387064,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-23,"Dupla é presa por tráfico, estupro de vulnerável e corrupção de menor em Canutama",https://www.acritica.com/policia/dupla-e-presa-por-trafico-estupro-de-vulneravel-e-corrupc-o-de-menor-em-canutama-1.376238,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,indefinido,NA,idade não informada
g1_amazonas,2025-12-26,Dupla é presa suspeita de estupro coletivo contra criança indígena durante o Natal no interior do AM,https://g1.globo.com/am/amazonas/noticia/2025/12/26/dupla-e-presa-suspeita-de-estupro-coletivo-contra-crianca-indigena-durante-o-natal-no-interior-do-am.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,indefinido,NA,idade não informada
acritica,2025-07-15,Dupla é vítima de ataque criminoso na zona oeste de Manaus; um foi morto e outro ficou ferido,https://www.acritica.com/policia/dupla-e-vitima-de-ataque-criminoso-na-zona-oeste-de-manaus-um-foi-morto-e-outro-ficou-ferido-1.378503,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-08-12,Dupla envolvida em assassinado dentro de escola na AM-010 está sendo procurada pela polícia,https://www.acritica.com/policia/dupla-envolvida-em-assassinado-dentro-de-escola-na-am-010-esta-sendo-procurada-pela-policia-1.380913,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-30,Dupla que fazia arrastões em paradas de ônibus é presa na zona leste de Manaus,https://www.acritica.com/policia/dupla-que-fazia-arrast-es-em-paradas-de-onibus-e-presa-na-zona-leste-de-manaus-1.377197,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-22,Dupla suspeita de assassinar psicólogo é presa em Manaus,https://www.acritica.com/policia/dupla-suspeita-de-assassinar-psicologo-e-presa-em-manaus-1.379086,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-16,Duplo homicídio: homens são executados em sorveteria na Compensa,https://www.acritica.com/policia/duplo-homicidio-homens-s-o-executados-em-sorveteria-na-compensa-1.375506,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-12-19,"Durante aniversário da cidade, Tapauá recebe novas viaturas policiais",https://emtempo.com.br/440904/policia/durante-aniversario-da-cidade-tapaua-recebe-novas-viaturas-policiais/,FALSE,noticias_raw_emtempo_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-18,"Durante palestra, PC recebe denuncia e prende autor de ameaça de morte contra a companheira",https://www.acritica.com/policia/durante-palestra-pc-recebe-denuncia-e-prende-autor-de-ameaca-de-morte-contra-a-companheira-1.381381,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
g1_amazonas,2025-12-16,Ecolar: casa de plástico reciclável é apresentada pelo governo do AM como proposta de moradia popular,https://g1.globo.com/am/amazonas/noticia/2025/12/16/ecolar-casa-de-plastico-reciclavel-e-apresentada-pelo-governo-do-am-como-proposta-de-moradia-popular.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-31,Edital do concurso da Sema é retificado e adiciona Medicina Veterinária; confira,https://g1.globo.com/am/amazonas/utilidade-publica/noticia/2025/12/30/edital-do-concurso-da-sema-e-retificado-e-adiciona-medicina-veterinaria-confira.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20260430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-01-19,Eleição na Ufam coloca em disputa gestão de um orçamento de quase R$ 1 bilhão,https://www.acritica.com/politica/eleic-o-na-ufam-coloca-em-disputa-gest-o-de-um-orcamento-de-quase-r-1-bilh-o-1.362285,FALSE,noticias_raw_acritica_20250101_20250430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-21,"Em ação conjunta, polícia desarticula grupo criminoso responsável por tráfico interestadual",https://www.acritica.com/policia/em-ac-o-conjunta-policia-desarticula-grupo-criminoso-responsavel-por-trafico-interestadual-1.379014,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
acritica,2025-10-14,"Em ação violenta, dupla faz assalto em café na Chapada",https://www.acritica.com/policia/em-ac-o-violenta-dupla-faz-assalto-em-cafe-na-chapada-1.386132,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-10-13,"Em ações da PRF, dois homens são presos por não pagarem as pensões alimentícias dos filhos",https://www.acritica.com/policia/em-ac-es-da-prf-dois-homens-s-o-presos-por-n-o-pagarem-as-pens-es-alimenticias-dos-filhos-1.386033,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-08-06,"Em ações de rotina, polícia recaptura foragidos da Justiça por homicídio e tráfico de drogas",https://www.acritica.com/policia/em-ac-es-de-rotina-policia-recaptura-foragidos-da-justica-por-homicidio-e-trafico-de-drogas-1.380395,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-10-02,"Em Alvarães, PC-AM prende homem investigado por associação criminosa e homicídio",https://www.acritica.com/policia/em-alvar-es-pc-am-prende-homem-investigado-por-associac-o-criminosa-e-homicidio-1.385235,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
acritica,2025-07-30,"Em Alvarães, Polícia prende homem por estupro de vulnerável contra adolescente",https://www.acritica.com/policia/em-alvar-es-policia-prende-homem-por-estupro-de-vulneravel-contra-adolescente-1.379855,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,masculino,NA,idade não informada
acritica,2025-06-11,"Em Atalaia do Norte, homem é preso por estupro e agressão contra enteada de 15 anos",https://www.acritica.com/policia/em-atalaia-do-norte-homem-e-preso-por-estupro-e-agress-o-contra-enteada-de-15-anos-1.375061,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,masculino,15,12-17 (adolescente)
acritica,2025-06-11,"Em Atalaia do Norte, Polícia prende homem por estupro de vulnerável e agressão contra a enteada",https://www.acritica.com/policia/em-atalaia-do-norte-policia-prende-homem-por-estupro-de-vulneravel-e-agress-o-contra-a-enteada-1.375093,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,masculino,NA,idade não informada
acritica,2025-07-10,"Em Autazes, PC-AM e PCRR prendem homem condenado a mais de 10 anos de prisão por roubo",https://www.acritica.com/policia/em-autazes-pc-am-e-pcrr-prendem-homem-condenado-a-mais-de-10-anos-de-pris-o-por-roubo-1.378126,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,masculino,10,0-11 (criança)
acritica,2025-12-05,"Em Autazes, PC-AM prende pais e terceiro suspeito por estupro de vulnerável contra adolescente",https://www.acritica.com/policia/em-autazes-pc-am-prende-pais-e-terceiro-suspeito-por-estupro-de-vulneravel-contra-adolescente-1.390697,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,masculino,NA,idade não informada
acritica,2025-07-10,"Em Autazes, polícia prende homem por estupro de vulnerável contra enteada de 12 anos",https://www.acritica.com/policia/em-autazes-policia-prende-homem-por-estupro-de-vulneravel-contra-enteada-de-12-anos-1.378060,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,masculino,12,12-17 (adolescente)
acritica,2025-06-10,"Em Barcelos, Polícia prende dois homens e uma mulher por tráfico de drogas e receptação",https://www.acritica.com/policia/em-barcelos-policia-prende-dois-homens-e-uma-mulher-por-trafico-de-drogas-e-receptac-o-1.374971,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,feminino,NA,idade não informada
acritica,2025-07-17,"Em Benjamin Constant, PC prende homem foragido por estupro de vulnerável praticado em Amaturá",https://www.acritica.com/policia/em-benjamin-constant-pc-prende-homem-foragido-por-estupro-de-vulneravel-praticado-em-amatura-1.378735,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,masculino,NA,idade não informada
acritica,2025-08-05,"Em Benjamin Constant, Polícia Civil prende homem por abusar sexualmente de sua neta",https://www.acritica.com/policia/em-benjamin-constant-policia-civil-prende-homem-por-abusar-sexualmente-de-sua-neta-1.380323,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-07-15,"Em Benjamin Constant, Polícia prende indígena por estupro de vulnerável de adolescente de 13 anos",https://www.acritica.com/policia/em-benjamin-constant-policia-prende-indigena-por-estupro-de-vulneravel-de-adolescente-de-13-anos-1.378561,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,indefinido,13,12-17 (adolescente)
acritica,2025-11-19,"Em Benjamin Constant, polícia prende jovem com mais de 15 quilos de pasta base de cocaína",https://www.acritica.com/policia/em-benjamin-constant-policia-prende-jovem-com-mais-de-15-quilos-de-pasta-base-de-cocaina-1.389411,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-24,"Em Beruri, homem é preso por estupro contra criança de 11 anos",https://www.acritica.com/policia/em-beruri-homem-e-preso-por-estupro-contra-crianca-de-11-anos-1.381897,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,masculino,11,0-11 (criança)
acritica,2025-11-03,"Em Beruri, PC-AM e PMAM prendem homem por estupro de vulnerável contra sobrinha de oito anos",https://www.acritica.com/policia/em-beruri-pc-am-e-pmam-prendem-homem-por-estupro-de-vulneravel-contra-sobrinha-de-oito-anos-1.387909,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,masculino,NA,idade não informada
acritica,2025-08-24,"Em Beruri, PC-AM prende homem por estupro de vulnerável contra criança",https://www.acritica.com/policia/em-beruri-pc-am-prende-homem-por-estupro-de-vulneravel-contra-crianca-1.381906,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,masculino,NA,idade não informada
acritica,2025-10-23,"Em Beruri, Polícia Civil prende mulher por lesão corporal contra seu companheiro",https://www.acritica.com/policia/em-beruri-policia-civil-prende-mulher-por-les-o-corporal-contra-seu-companheiro-1.386986,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-09-16,"Em Beruri, Polícia prende jovem suspeito de estupro de vulnerável",https://www.acritica.com/policia/em-beruri-policia-prende-jovem-suspeito-de-estupro-de-vulneravel-1.383848,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,NA,idade não informada
acritica,2025-07-10,"Em Borba, homem é preso por descumprimento de medida protetiva contra a própria avó",https://www.acritica.com/policia/em-borba-homem-e-preso-por-descumprimento-de-medida-protetiva-contra-a-propria-avo-1.378120,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-10-01,"Em Borba, homem é preso por envolvimento em roubo de R$ 25 mil",https://www.acritica.com/policia/em-borba-homem-e-preso-por-envolvimento-em-roubo-de-r-25-mil-1.385133,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,masculino,NA,idade não informada
acritica,2025-06-09,"Em Borba, PC-AM prende homem e apreende menor por abusar sexualmente de adolescente",https://www.acritica.com/policia/em-borba-pc-am-prende-homem-e-apreende-menor-por-abusar-sexualmente-de-adolescente-1.374863,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-07-09,"Em Borba, PC prende homem condenado por estupro de vulnerável da filha de 9 anos",https://www.acritica.com/policia/em-borba-pc-prende-homem-condenado-por-estupro-de-vulneravel-da-filha-de-9-anos-1.378032,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,feminino,9,0-11 (criança)
acritica,2025-12-12,"Em Canutama, Polícia Civil prende dupla em ponto de venda de drogas",https://www.acritica.com/policia/em-canutama-policia-civil-prende-dupla-em-ponto-de-venda-de-drogas-1.391248,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-09-26,"Em Carauari, homem é preso em flagrante por extorsão, perseguição e ameaça contra o pai",https://www.acritica.com/policia/em-carauari-homem-e-preso-em-flagrante-por-extors-o-perseguic-o-e-ameaca-contra-o-pai-1.384648,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-12-02,"Em Carauari, PC-AM prende homem por extorsão e furto contra o avô",https://www.acritica.com/policia/em-carauari-pc-am-prende-homem-por-extors-o-e-furto-contra-o-avo-1.390372,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-10-31,"Em Carauari, PC-AM prende mulher por ameaças e desacato contra autoridade policial",https://www.acritica.com/policia/em-carauari-pc-am-prende-mulher-por-ameacas-e-desacato-contra-autoridade-policial-1.387668,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
