data_publicacao,portal,titulo,url,categoria_atual,tipo_principal_atual,gravidade_atual,tipo_sugerido_ml,prob_tipo_ml,tipo_corrigido,categoria_corrigida,gravidade_corrigida,validado,observacoes
2025-08-07,acritica,"Polícia apreende meia tonelada de maconha, sete fuzis e prende traficante no Educandos",https://www.acritica.com/policia/policia-apreende-meia-tonelada-de-maconha-sete-fuzis-e-prende-traficante-no-educandos-1.380498,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-07,acritica,Mulher é resgatada após cinco dias acorrentada pelo companheiro; filha de 13 anos foi ameaçada,https://www.acritica.com/policia/mulher-e-resgatada-apos-cinco-dias-acorrentada-pelo-companheiro-filha-de-13-anos-foi-ameacada-1.380496,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-07,acritica,Polícia da ROCAM desmontam ponto de drogas em condomínio no Tarumã; cinco pessoas foram presas,https://www.acritica.com/policia/policia-da-rocam-desmontam-ponto-de-drogas-em-condominio-no-tarum-cinco-pessoas-foram-presas-1.380490,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-06,acritica,Homem é preso por violência doméstica contra ex-companheira em Lábrea,https://www.acritica.com/policia/homem-e-preso-por-violencia-domestica-contra-ex-companheira-em-labrea-1.380445,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-06,acritica,"PMAM apreende mais de 250 quelônios, além de pescado e carne de caça ilegais",https://www.acritica.com/policia/pmam-apreende-mais-de-250-quelonios-alem-de-pescado-e-carne-de-caca-ilegais-1.380422,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-06,acritica,Homem é preso no interior do AM por estuprar e guardar fotos pornográficas da própria sobrinha,https://www.acritica.com/policia/homem-e-preso-no-interior-do-am-por-estuprar-e-guardar-fotos-pornograficas-da-propria-sobrinha-1.380402,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-06,acritica,Pistoleiro persegue e executa ‘Bebel’ em rua na zona norte de Manaus,https://www.acritica.com/policia/pistoleiro-persegue-e-executa-bebel-em-rua-na-zona-norte-de-manaus-1.380370,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-05,acritica,"Em Benjamin Constant, Polícia Civil prende homem por abusar sexualmente de sua neta",https://www.acritica.com/policia/em-benjamin-constant-policia-civil-prende-homem-por-abusar-sexualmente-de-sua-neta-1.380323,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-05,acritica,Mais de 450 veículos foram consumidos pelo fogo durante incêndio em fábrica,https://www.acritica.com/policia/mais-de-450-veiculos-foram-consumidos-pelo-fogo-durante-incendio-em-fabrica-1.380308,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-04,acritica,Agosto Lilás alerta para o combate à violência contra a mulher e reforça papel da denúncia,https://www.acritica.com/policia/agosto-lilas-alerta-para-o-combate-a-violencia-contra-a-mulher-e-reforca-papel-da-denuncia-1.380220,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-04,acritica,Traficante condenado a 20 anos é preso em via pública na zona Sul de Manaus,https://www.acritica.com/policia/traficante-condenado-a-20-anos-e-preso-em-via-publica-na-zona-sul-de-manaus-1.380199,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-03,acritica,"""Amigo da família"" é preso por estuprar duas crianças em Santo Antônio do Içá",https://www.acritica.com/policia/amigo-da-familia-e-preso-por-estuprar-duas-criancas-em-santo-antonio-do-ica-1.380158,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-03,acritica,Mãe é presa por abandonar filha ferida no olho em rua de Borba,https://www.acritica.com/policia/m-e-e-presa-por-abandonar-filha-ferida-no-olho-em-rua-de-borba-1.380156,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-02,acritica,Dois homens foram presos por receptação de celulares furtados,https://www.acritica.com/policia/dois-homens-foram-presos-por-receptac-o-de-celulares-furtados-1.380105,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-01,acritica,"Visando intensificar combate à violência contra mulher, Operação Shamar é lançada no Amazonas",https://www.acritica.com/policia/visando-intensificar-combate-a-violencia-contra-mulher-operac-o-shamar-e-lancada-no-amazonas-1.380073,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-01,acritica,"Homem é preso por agressão, injúria e ameaça contra ex-companheira, na zona norte de Manaus",https://www.acritica.com/policia/homem-e-preso-por-agress-o-injuria-e-ameaca-contra-ex-companheira-na-zona-norte-de-manaus-1.380069,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-01,acritica,"PC prende homem em flagrante com 51 tabletes de maconha avaliados em R$ 500 mil, no Porto de Jutaí",https://www.acritica.com/policia/pc-prende-homem-em-flagrante-com-51-tabletes-de-maconha-avaliados-em-r-500-mil-no-porto-de-jutai-1.380061,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-01,acritica,Dupla é presa por esquema de desbloqueio e revenda de celulares roubados em Manaus,https://www.acritica.com/policia/dupla-e-presa-por-esquema-de-desbloqueio-e-revenda-de-celulares-roubados-em-manaus-1.380015,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-01,acritica,"Ex-marido invade casa, agride e ameaça mulher na zona leste de Manaus",https://www.acritica.com/policia/ex-marido-invade-casa-agride-e-ameaca-mulher-na-zona-leste-de-manaus-1.380005,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-08-01,acritica,"Após denúncia, trio de traficantes é preso no Iranduba",https://www.acritica.com/policia/apos-denuncia-trio-de-traficantes-e-preso-no-iranduba-1.379974,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-31,acritica,Polícia intercepta carga com dois mil comprimidos de ecstasy oriundos de São Paulo,https://www.acritica.com/policia/policia-intercepta-carga-com-dois-mil-comprimidos-de-ecstasy-oriundos-de-s-o-paulo-1.379928,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-31,acritica,Adolescente de 15 anos é morta após tortura na Compensa; polícia pede ajuda para identificar autores,https://www.acritica.com/policia/adolescente-de-15-anos-e-morta-apos-tortura-na-compensa-policia-pede-ajuda-para-identificar-autores-1.379925,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-31,acritica,"Homem de 48 anos é preso por torturar, dopar e estuprar filha e neta em Manaus",https://www.acritica.com/policia/homem-de-48-anos-e-preso-por-torturar-dopar-e-estuprar-filha-e-neta-em-manaus-1.379913,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-31,acritica,Dupla é presa com armas no Jorge Teixeira,https://www.acritica.com/policia/dupla-e-presa-com-armas-no-jorge-teixeira-1.379881,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-30,acritica,Assaltantes da linha de ônibus 641 estão sendo procurados pela polícia,https://www.acritica.com/policia/assaltantes-da-linha-de-onibus-641-est-o-sendo-procurados-pela-policia-1.379803,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-29,acritica,"Homem é procurado por crimes de violência doméstica contra ex-companheira, em Manaus",https://www.acritica.com/policia/homem-e-procurado-por-crimes-de-violencia-domestica-contra-ex-companheira-em-manaus-1.379761,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-29,acritica,Perito da Polícia Civil preso durante operação é liberado após colaborar com investigações,https://www.acritica.com/policia/perito-da-policia-civil-preso-durante-operac-o-e-liberado-apos-colaborar-com-investigac-es-1.379747,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-29,acritica,"Agressor alega autismo e claustrofobia após espancar namorada, mas especialistas rebatem",https://www.acritica.com/policia/agressor-alega-autismo-e-claustrofobia-apos-espancar-namorada-mas-especialistas-rebatem-1.379735,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-29,acritica,Mulher é presa vendendo drogas em quitinete na presença dos filhos,https://www.acritica.com/policia/mulher-e-presa-vendendo-drogas-em-quitinete-na-presenca-dos-filhos-1.379728,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-29,acritica,Operação aponta que PMs criaram milícia para extorquir criminosos e familiares no Amazonas,https://www.acritica.com/policia/operac-o-aponta-que-pms-criaram-milicia-para-extorquir-criminosos-e-familiares-no-amazonas-1.379715,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-28,acritica,Amazonas inicia returno da Série B com jogo na Arena da Amazônia,https://www.acritica.com/policia/amazonas-inicia-returno-da-serie-b-com-jogo-na-arena-da-amazonia-1.379674,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-28,acritica,Homem é preso após tentar fugir de motel sem pagar a conta,https://www.acritica.com/policia/homem-e-preso-apos-tentar-fugir-de-motel-sem-pagar-a-conta-1.379617,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-28,acritica,PMs resgatam homem após provável golpe do Rupinol no Coroado,https://www.acritica.com/policia/pms-resgatam-homem-apos-provavel-golpe-do-rupinol-no-coroado-1.379609,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-28,acritica,"PF, ICMBio e FUNAI desmantelam garimpo ilegal em leitos de rios da Amazônia",https://www.acritica.com/policia/pf-icmbio-e-funai-desmantelam-garimpo-ilegal-em-leitos-de-rios-da-amazonia-1.379607,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-28,acritica,Polícia Federal e Militar prendem dupla em posse de 50 quilos de maconha em Careiro da Várzea,https://www.acritica.com/policia/policia-federal-e-militar-prendem-dupla-em-posse-de-50-quilos-de-maconha-em-careiro-da-varzea-1.379601,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-27,acritica,Polícia apreende 50 kg de skunk avaliados em mais de R$ 1 milhão na BR-319,https://www.acritica.com/policia/policia-apreende-50-kg-de-skunk-avaliados-em-mais-de-r-1-milh-o-na-br-319-1.379525,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-26,acritica,"No AM, abusos sexuais contra crianças e adolescentes seguem concentrados dentro do próprio lar",https://www.acritica.com/policia/no-am-abusos-sexuais-contra-criancas-e-adolescentes-seguem-concentrados-dentro-do-proprio-lar-1.379500,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-26,acritica,Homem atira acidentalmente contra amigo durante caça em região de mata em Manaus,https://www.acritica.com/policia/homem-atira-acidentalmente-contra-amigo-durante-caca-em-regi-o-de-mata-em-manaus-1.379472,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-26,acritica,PMs e guarda suspeitos de estuprar indígena são presos após pedido de prisão preventiva do MPAM,https://www.acritica.com/policia/pms-e-guarda-suspeitos-de-estuprar-indigena-s-o-presos-apos-pedido-de-pris-o-preventiva-do-mpam-1.379465,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-26,acritica,Três pessoas e um adolescente são presos transportando drogas em Tefé,https://www.acritica.com/policia/tres-pessoas-e-um-adolescente-s-o-presos-transportando-drogas-em-tefe-1.379417,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-25,acritica,MPAM pede prisão preventiva de PMs e de guarda municipal suspeitos de estuprar indígena,https://www.acritica.com/policia/mpam-pede-pris-o-preventiva-de-pms-e-de-guarda-municipal-suspeitos-de-estuprar-indigena-1.379405,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-25,acritica,Homem é preso em Manaus acusado de estuprar enteada de 11 anos e vizinha de 10,https://www.acritica.com/policia/homem-e-preso-em-manaus-acusado-de-estuprar-enteada-de-11-anos-e-vizinha-de-10-1.379387,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-24,acritica,Homem é preso após polícia descobrir plantação de maconha em empresa de fachada em Manaus,https://www.acritica.com/policia/homem-e-preso-apos-policia-descobrir-plantac-o-de-maconha-em-empresa-de-fachada-em-manaus-1.379308,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-24,acritica,Justiça Federal aceita denúncia contra grupo acusado de agredir agente da PF em Manaus,https://www.acritica.com/policia/justica-federal-aceita-denuncia-contra-grupo-acusado-de-agredir-agente-da-pf-em-manaus-1.379304,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-24,acritica,Jovem morre após grave acidente entre motocicletas em Manaus,https://www.acritica.com/policia/jovem-morre-apos-grave-acidente-entre-motocicletas-em-manaus-1.379270,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-24,acritica,PF prende em Manaus suspeito de armazenar e compartilhar material de abuso infantil,https://www.acritica.com/policia/pf-prende-em-manaus-suspeito-de-armazenar-e-compartilhar-material-de-abuso-infantil-1.379266,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-07-23,acritica,Suspeito foge e pistola é apreendida pela Rocam na Zona Leste de Manaus,https://www.acritica.com/policia/suspeito-foge-e-pistola-e-apreendida-pela-rocam-na-zona-leste-de-manaus-1.379214,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
